timepoint,Gen_Index,available
1,Wolf Hills 3,1.0
1,Wolf Hills 1,0.0
1,Wolf Hills 2,0.0
1,Morgan ST 1,1.0
1,Morgan CT 1,1.0
1,Morgan CT 2,1.0
1,Morgan CT 3,1.0
1,River Energy CT 1 (Calumet),0.0
1,River Energy CT 2 (Calumet),0.0
1,New Covert 2,0.0
1,New Covert 1,1.0
1,New Covert 3,0.0
1,Ford Mill Block 1,1.0
1,Ford Mill Block 2,1.0
1,Ironwood CT 2,1.0
1,Ironwood CT 1,1.0
1,Ironwood CC 3,1.0
1,South Bend 1 (Armstrong),0.0
1,South Bend 2 (Armstrong),0.0
1,South Bend 3 (Armstrong),0.0
1,South Bend 4 (Armstrong),0.0
1,Troy 1,0.0
1,Troy 2,0.0
1,Troy 3,0.0
1,Troy 4,0.0
1,Oak Grove 1 (Pleasants),0.0
1,Oak Grove 2 (Pleasants),0.0
1,Dresden 1A,0.0
1,Dresden 1S,0.494071146
1,Dresden 1B,1.0
1,Cottonwood CT 3,1.0
1,Cottonwood CT 2,1.0
1,Cottonwood ST 3,1.0
1,Cottonwood CT 1,1.0
1,Cottonwood ST 1,1.0
1,Cottonwood ST 2,1.0
1,Cottonwood ST 4,1.0
1,Cottonwood CT 4,1.0
1,Gans 8 (AE8),0.0
1,Gans 9 (AE9),1.0
1,ComChes 6,1.0
1,ComChes 5,1.0
1,ComChes 4,1.0
1,ComChes 2,0.0
1,ComChes 3,0.0
1,ComChes 1,0.0
1,ComChes 7,1.0
1,Rockgen Peaker GT 2,0.0
1,Rockgen Peaker GT 3,0.0
1,Rockgen Peaker GT 1,0.0
1,Zion GT 3,0.0
1,Zion GT 2,0.0
1,Zion GT 1,0.0
1,Washington 13,1.0
1,Rolling Hills 1 (Flatlick),0.0
1,Rolling Hills 2 (Flatlick),0.0
1,Rolling Hills 5 (Flatlick),0.0
1,Rolling Hills 4 (Flatlick),0.0
1,Rolling Hills 3 (Flatlick),0.0
1,Bayou Cove CT 2,0.0
1,Bayou Cove CT 4,0.0
1,Bayou Cove CT 3,1.0
1,Elgin 3,0.0
1,Elgin 2,0.0
1,Elgin 1,0.0
1,Elgin 4,0.0
1,Fluvanna GT 32,1.0
1,Fluvanna GT 22,1.0
1,Fluvanna GS 12,1.0
1,Fluvanna GT 12,1.0
1,Lawrenceburg 2S,0.6186770429999999
1,Lawrenceburg 1B,1.0
1,Lawrenceburg 2B,1.0
1,Lawrenceburg 2A,1.0
1,Lawrenceburg 1S,0.6225680929999999
1,Lawrenceburg 1A,1.0
1,Waterford CT 1,1.0
1,Waterford ST 1,0.8790322580000001
1,Waterford CT 3,1.0
1,Waterford CT 2,1.0
1,Ronco (Fayette),1.0
1,York CT 2 (Delta),1.0
1,York CT 1 (Delta),1.0
1,York CT 3 (Delta),1.0
1,York ST 4 (Delta),1.0
1,UPark 6 (North),0.0
1,UPark 4 (North),0.0
1,UPark 10 (North),0.0
1,UPark 11 (North),0.0
1,UPark 7 (North),0.0
1,UPark 2 (North),0.0
1,UPark 9 (North),0.0
1,UPark 1 (North),0.0
1,UPark 8 (North),0.0
1,UPark 3 (North),1.0
1,UPark 12 (North),0.0
1,UPark 5 (North),0.0
1,Chambersburg 13 (Guilford AE13),1.0
1,Chambersburg 12 (Guilford AE12),1.0
1,B Chambersburg 13 (CCLP),0.0
1,B Chambersburg 47 (CCLP),0.0
1,Mt Bethel CC 3,0.0
1,Mt Bethel CT 2,0.0
1,Mt Bethel CT 1,1.0
1,Bethlehem CT5,0.0
1,Bethlehem CT7,1.0
1,Bethlehem ST4,0.0
1,Bethlehem CT3,0.0
1,Bethlehem CT6,0.0
1,Bethlehem CT2,0.0
1,Bethlehem ST8,0.666666667
1,Bethlehem CT1,0.0
1,Fremont ST 3,1.0
1,Fremont CT 2,0.0
1,Fremont CT 1,1.0
1,Choctaw 3 CT,0.0
1,Choctaw 4 ST,0.0
1,Choctaw 2 CT,0.0
1,Choctaw 1 CT,0.0
1,Springdale 5 (AE5),0.0
1,Springdale 3 (AE3),0.0
1,Springdale 4 (AE4),0.0
1,Hanging Rock 1,1.0
1,Hanging Rock 2,0.5180958099999999
1,Buchanan 1 (BuchanCO),0.0
1,Buchanan 2 (BuchanCO),0.0
1,Grand Central 2,1.0
1,Grand Central 3,0.0
1,Grand Central 1,1.0
1,MH 750 STM 1 (Phillips),0.0
1,MH 750 CT 1 (Phillips),1.0
1,MH 750 CT 3 (Phillips),0.0
1,MH 750 CT 2 (Phillips),0.0
1,Prairie State 1,1.0
1,Prairie State 2,0.931561297
1,Oaks LF 2,1.0
1,Oaks LF 1,0.0
1,Rockford 2/21,0.0
1,Lakewood CT1,0.0
1,Lakewood CT2,0.0
1,Warren County RR NUG,0.4
1,Warren County LF 1,1.0
1,Hunterstown CC 201,0.0
1,Hunterstown CC 401,0.0
1,Hunterstown CC 101,0.0060242420000000685
1,Hunterstown CC 301,0.0
1,Hamlet CT 6,0.0
1,Hamlet CT 4,0.0
1,Hamlet CT 2,0.0
1,Hamlet CT 5,0.0
1,Hamlet CT 1,0.0
1,Hamlet CT 3,0.0
1,Tosco (Linden CoGen),1.0
1,Summersville 2,1.0
1,Summersville 1,1.0
1,Hunlock 4,0.0
1,Columbus Renick Run 1,0.0
1,Columbus Renick Run 2,0.0
1,Columbus ST 8,0.0
1,Columbus ST 1,0.0
1,Columbus Dodge Park,0.0
1,Southern LF 5,1.0
1,Southern LF,1.0
1,Central LF,1.0
1,Greater Lebanon LF,1.0
1,Bethel Energy,1.0
1,Longview 1,0.0
1,Newland Park LF,1.0
1,Brunswick LF,1.0
1,Charles City Landfill,1.0
1,Chesterfield Landfill,1.0
1,King and Queen LF,1.0
1,Upton,1.0
1,Pine Grove LF,1.0
1,Rockville Diesel,0.0
1,Virginia Beach Landfill,0.0
1,Winnebago 3,1.0
1,Winnebago 4,1.0
1,Winnebago 2,1.0
1,Winnebago 1,0.0
1,Bear Garden,0.47385620900000003
1,Virginia City 1,0.598360656
1,Haverhill 1,1.0
1,Ottawa County LF 1,0.0
1,Ottawa County LF 2,1.0
1,Ottawa County LF 3,0.0
1,Carbon Limestone LF 16,1.0
1,Carbon Limestone LF 7,0.0
1,Carbon Limestone LF 5,1.0
1,Carbon Limestone LF 1,0.0
1,Carbon Limestone LF 15,1.0
1,Carbon Limestone LF 9,1.0
1,Carbon Limestone LF 6,0.0
1,Carbon Limestone LF 10,0.0
1,Carbon Limestone LF 4,1.0
1,Carbon Limestone LF 3,0.0
1,Carbon Limestone LF 8,1.0
1,Carbon Limestone LF 12,0.0
1,Carbon Limestone LF 13,0.0
1,Carbon Limestone LF 14,1.0
1,Carbon Limestone LF 2,0.0
1,Carbon Limestone LF 11,1.0
1,Lorain County LF 9,0.0
1,Lorain County LF 7,0.0
1,Lorain County LF 6,0.0
1,Lorain County LF 8,0.0
1,Lorain County LF 10,0.0
1,Lorain County LF 4,0.0
1,Lorain County LF 2,0.0
1,Lorain County LF 1,0.0
1,Lorain County LF 5,0.0
1,Lorain County LF 3,0.0
1,Cumberland County LF,1.0
1,Shippensburg LF (Community Refuse),1.0
1,Northern Tier LF,1.0
1,Stafford LF,0.0
1,Broad Mountain 2 LF (Hegins),0.38095238100000006
1,Pioneer Crossing LF,0.909090909
1,Arden LF,0.8340909089999999
1,William Penn LF (Middle Peninsula),0.7833333330000001
1,King George LF,1.0
1,Cleveland County CT 1,0.0
1,Glendon LF,1.0
1,Erie County LF 1,0.0
1,Henrico County LF,0.0
1,Geneva LF 2,1.0
1,Geneva LF 5,1.0
1,Geneva LF 4,0.0
1,Geneva LF 3,1.0
1,Geneva LF 1,1.0
1,Mahoning LF 3,1.0
1,Mahoning LF 4,1.0
1,Mahoning LF 2,1.0
1,Mahoning LF 1,1.0
1,Mahoning LF 5,0.0
1,Bellefontaine LF,1.0
1,Reichs Ford LF,1.0
1,Middletown Coke (Yankee 1 emkts),1.0
1,Salem County LF,0.0
1,Pleasantville 2,1.0
1,Pleasantville 3,0.0
1,Pleasantville 1,1.0
1,Sussex County LF,1.0
1,Burlington Cty LF 4,0.0
1,Burlington Cty LF 5,1.0
1,Burlington Cty LF 2,1.0
1,Burlington Cty LF 1,1.0
1,Burlington Cty LF 3,1.0
1,Northeast LF 4,1.0
1,Northeast LF 3,1.0
1,Northeast LF 1,1.0
1,Northeast LF 2,1.0
1,Evergreen 1,1.0
1,Edgeboro LF,1.0
1,Millersville LF 2,1.0
1,Millersville LF 1,1.0
1,Christiana 11,0.0
1,Christiana 14,0.0
1,Woodbine LF 2 (Cape May),1.0
1,Woodbine LF 1 (Cape May),1.0
1,Woodbine LF 3 (Cape May),0.0
1,Delaware City 03,1.0
1,Delaware City 06,1.0
1,Delaware City 10,1.0
1,Delaware City 07,0.0
1,Edge Moor 03,1.0
1,Edge Moor 10,0.0
1,Edge Moor 05,1.0
1,Edge Moor 04,1.0
1,Cleveland County CT 4,0.0
1,Indian River 10,0.0
1,Indian River 04,1.0
1,Berrien Springs LF 3,1.0
1,Berrien Springs LF 1,0.0
1,Berrien Springs LF 2,1.0
1,West 1,0.0
1,Orchard Hills LF 1,1.0
1,Orchard Hills LF 2,1.0
1,Dover McKee Run 3,1.0
1,Dover McKee Run 1,1.0
1,Dover McKee Run 2,1.0
1,Cook 1,1.0
1,Cook 2,1.0
1,Pleasants 1,0.930088358
1,Pleasants 2,0.976409936
1,Racine 1,1.0
1,Racine 2,1.0
1,Calvert Cliffs 1,1.0
1,Calvert Cliffs 2,1.0
1,Duck Creek 1,0.0
1,Newton 2,0.35941839600000003
1,Newton 1,0.34748401900000003
1,East Bend 2,1.0
1,Zimmer 1,0.0
1,Brandon Shores 2,1.0
1,Brandon Shores 1,1.0
1,Perry 1,1.0
1,Braidwood 2,1.0
1,Braidwood 1,1.0
1,Byron 2,1.0
1,Byron 1,1.0
1,Lasalle 2,1.0
1,Lasalle 1,1.0
1,Killen GT 1,0.0
1,Killen 2,0.915
1,Catawba 1,1.0
1,Beaver Valley 1,0.0
1,Beaver Valley 2,1.0
1,Spurlock 3,1.0
1,Spurlock 1,1.0
1,Spurlock 2,1.0
1,Spurlock 4,1.0
1,Big Cajun II 2,1.0
1,Big Cajun II 1,1.0
1,Big Cajun II 3,1.0
1,Trimble 2,1.0
1,Trimble 1,1.0
1,Mansfield 3,1.0
1,Mansfield 2,1.0
1,Mansfield 1,1.0
1,Susquehanna 2,1.0
1,Susquehanna 1,1.0
1,Limerick 2,1.0
1,Limerick 1,1.0
1,Gibson 5,0.889456
1,Hope Creek 1,1.0
1,Davis Besse 1,1.0
1,Rockport 2,1.0
1,Rockport 1,1.0
1,Bath County 3,0.0
1,Bath County 6,0.0
1,Bath County 5,0.0
1,Bath County 2,1.0
1,Bath County 1,0.0
1,Bath County 4,0.0
1,North Anna 1,1.0
1,North Anna 2,1.0
1,Laurel,1.0
1,Mountaineer 1,1.0
1,Ocracoke 1,0.0
1,Center Hill 1,1.0
1,Center Hill 3,1.0
1,Center Hill 2,1.0
1,Cheatham 3,1.0
1,Cheatham 2,1.0
1,Cheatham 1,1.0
1,Yards Creek 3,1.0
1,Yards Creek 1,1.0
1,Yards Creek 2,1.0
1,London 1,1.0
1,London 2,1.0
1,London 3,1.0
1,Marmet 3,1.0
1,Marmet 1,1.0
1,Marmet 2,1.0
1,Winfield 3,1.0
1,Winfield 2,0.0
1,Winfield 1,1.0
1,Lake Lynn 3,1.0
1,Lake Lynn 2,1.0
1,Lake Lynn 1,1.0
1,Lake Lynn 4,0.0
1,Vineland Jet 1,0.0
1,Gravel Neck 3,0.0
1,Gravel Neck 4,1.0
1,Gravel Neck 5,1.0
1,Gravel Neck 2,0.0
1,Gravel Neck 1,0.0
1,Gravel Neck 6,1.0
1,Raystown,1.0
1,Forked River C1,0.0
1,Forked River C2,0.0
1,Hay Road CT6,0.0
1,Hay Road ST8,0.677005348
1,Hay Road CT3,0.0
1,Hay Road CT1,0.0
1,Hay Road CT2,0.0
1,Hay Road CT7,0.0
1,Hay Road CT5,1.0
1,Hay Road ST4,0.0
1,Woodsdale GT 3,0.0
1,Woodsdale GT 4,0.0
1,Woodsdale GT 6,0.0
1,Woodsdale GT 2,0.0
1,Woodsdale GT 1,0.0
1,Woodsdale GT 5,0.0
1,Darbytown 4,1.0
1,Darbytown 2,1.0
1,Darbytown 1,1.0
1,Darbytown 3,1.0
1,Clover 2,1.0
1,Clover 1,1.0
1,Lincoln 2,0.0
1,Lincoln 1,0.0
1,Lincoln 8,0.0
1,Lincoln 7,0.0
1,Lincoln 3,0.0
1,Lincoln 4,0.0
1,Lincoln 5,0.0
1,Lincoln 6,0.0
1,Sherman Avenue CT 1,0.0
1,Dover Parkland 11,0.0
1,Richmond CT 2,0.0
1,Richmond CT 1,0.0
1,Anderson CT 2,1.0
1,Anderson CT 3,0.0
1,Anderson CT 1,1.0
1,Bellville 1,1.0
1,Bellville 2,1.0
1,Pennsbury 1,0.0
1,Pennsbury 2,0.0
1,Fairless Hills B,1.0
1,Fairless Hills A,0.0
1,Tilton CT 2,0.0
1,Tilton CT 1,0.0
1,Tilton CT 4,0.0
1,Tilton CT 3,0.0
1,Montpelier 3,0.0
1,Montpelier 1,0.0
1,Montpelier 4,0.0
1,Montpelier 2,0.0
1,Rowan CT 2,0.0
1,Rowan CT 1,0.0
1,Rowan 4 CC,1.0
1,Rock Springs CT1,0.0
1,Rock Springs CT4,0.0
1,Rock Springs CT3,0.0
1,Rock Springs CT2,0.0
1,Marsh Run CT 2,1.0
1,Marsh Run CT 3,0.0
1,Marsh Run CT 1,1.0
1,Louisa CT 5,0.0
1,Louisa CT 2,1.0
1,Louisa CT 3,1.0
1,Louisa CT 4,0.0
1,Louisa CT 1,1.0
1,Remington 3,0.0
1,Remington 2,1.0
1,Remington 1,1.0
1,Remington 4,1.0
1,Ladysmith GT 2,1.0
1,Ladysmith GT 1,1.0
1,Ladysmith GT 3,0.0
1,Ladysmith GT 4,1.0
1,Ladysmith GT 5,1.0
1,Mone 1,1.0
1,Mone 3,0.0
1,Mone 2,0.0
1,Amelia Landfill,1.0
1,Clayton 2,0.0
1,Clayton 1 (Beasley),0.0
1,Mickleton CT 1,0.0
1,Three Mile Island 1,1.0
1,Croydon 11,0.0
1,Croydon 21,1.0
1,Croydon 32,0.0
1,Croydon 12,0.0
1,Croydon 22,0.0
1,Croydon 31,0.0
1,Croydon 41,0.0
1,Croydon 42,0.0
1,Gavin 1,1.0
1,Gavin 2,1.0
1,Seneca 1,0.0
1,Seneca 3,0.0
1,Seneca 2,0.0
1,Cheswick 1,0.926870748
1,Glen Gardner A3,0.0
1,Glen Gardner B8,0.0
1,Glen Gardner B6,0.0
1,Glen Gardner A4,0.0
1,Glen Gardner B7,0.0
1,Glen Gardner B5,0.0
1,Glen Gardner A2,0.0
1,Glen Gardner A1,0.0
1,E.D. Edwards 3,0.892857143
1,E.D. Edwards 1,0.0
1,E.D. Edwards 2,0.897435897
1,Coffeen 1,0.5735294120000001
1,Coffeen 2,0.0
1,Dresden 3,1.0
1,Dresden 2,0.421574279
1,Joliet 6,1.0
1,Kincaid 1,1.0
1,Kincaid 2,1.0
1,Powerton 6,1.0
1,Powerton 5,1.0
1,Quad Cities 1,1.0
1,Quad Cities 2,1.0
1,Waukegan 7,1.0
1,Waukegan 32,0.0
1,Waukegan 31,0.0
1,Waukegan 8,1.0
1,Will County 4,1.0
1,Will County 3,0.92272203
1,Fisk 34,0.0
1,Fisk 33,0.0
1,Fisk 32,0.0
1,Fisk 31,0.0
1,Joppa 6,0.964285713
1,Joppa 5,0.974107144
1,Joppa 3,0.005952095999999907
1,Joppa 2,1.0
1,Joppa 4,1.0
1,Joppa 1,1.0
1,Hennepin 2,0.7964601769999999
1,Hennepin 1,1.0
1,Clifty Creek 6,1.0
1,Clifty Creek 4,0.961463415
1,Clifty Creek 3,0.0
1,Clifty Creek 5,1.0
1,Clifty Creek 1,0.901463415
1,Clifty Creek 2,0.92135922
1,Elkhart 3,1.0
1,Elkhart 2,0.0
1,Elkhart 1,1.0
1,Tanners Ck 2,1.0
1,Tanners Ck 1,1.0
1,Tanners Ck 3,0.0
1,Tanners Ck 4,0.8
1,Twinbrnch 5,0.0
1,Twinbrnch 2,0.0
1,Twinbrnch 4,1.0
1,Twinbrnch 1,0.0
1,Twinbrnch 8,0.0
1,Twinbrnch 6,1.0
1,Twinbrnch 7,1.0
1,Twinbrnch 3,1.0
1,DR1,1.0
1,DR2,1.0
1,DR3,1.0
1,DR4,1.0
1,DR5,1.0
2,General Foods 1 NUG,0.0
2,Kent CT 2,1.0
2,Kent CT 1,0.0
2,LGP NUG (Logan),1.0
2,Kinsley Landfill,0.333333333
2,Cogentrix Portsmouth 2 (Lk.Kingman),1.0
2,Cogentrix Portsmouth 1 (Lk.Kingman),1.0
2,PCLP1 NUG,1.0
2,Gilberton NUG,1.0
2,Harrisburg NUG,0.636363636
2,IUP NUG,1.0
2,Colver NUG,0.981818182
2,Grant Town,0.901234562
2,South River NUG,0.472537588
2,Mt Carmel Cogen (FosterWheeler),1.0
2,Cogentrix Hopewell 2 (James River),1.0
2,Cogentrix Hopewell 1 (James River),1.0
2,Edgecombe 2 (Rocky Mt),1.0
2,Edgecombe 1 (Rocky Mt),1.0
2,Camden County RR NUG,0.52173913
2,CPGP NUG (Chambers/Carneys PT),1.0
2,Ebensburg NUG,1.0
2,Baltimore Resco NUG (Bresco),0.6315789470000001
2,Hopewell Cogen 1 (HCF),0.28075000000000006
2,Cambria County NUG,1.0
2,Essex County RR NUG (Covanta),1.0
2,AES Beaver,0.0
2,Warrior Run,1.0
2,Del Resource Mgmt Inc NUG,0.826666667
2,Camden COGEN,1.0
2,Hopewell Coal (Polyester),1.0
2,Altavista (Hall Branch),0.6349206350000001
2,Southampton 1,1.0
2,Kenilworth NUG,0.0
2,Hazelton LM 200,0.0
2,Hazelton LM 400,0.0
2,Hazelton GT 100,0.0
2,Hazelton LM 300,0.0
2,Big Sandy 1,0.0
2,Big Sandy (AEP) 2,0.975
2,Big Sandy 4,0.0
2,Big Sandy (AEP) 1,0.925266893
2,Big Sandy 5,0.0
2,Big Sandy 3,0.0
2,Big Sandy 6,0.0
2,Big Sandy 2,0.0
2,Barkley 3,0.0
2,Barkley 2,1.0
2,Barkley 1,1.0
2,Barkley 4,1.0
2,Elmer Smith 1,1.0
2,Elmer Smith 2,1.0
2,Wolf Creek 6,1.0
2,Wolf Creek 5,1.0
2,Wolf Creek 4,1.0
2,Wolf Creek 1,1.0
2,Wolf Creek 2,1.0
2,Wolf Creek 3,1.0
2,Cooper 2,0.884955733
2,Cooper 1,1.0
2,Dale 2,0.0
2,Dale 3,0.0
2,Dale 4,0.0
2,Dale 1,0.0
2,Charles Crane CT 1,1.0
2,Charles Crane 1,0.89
2,Charles Crane 2,1.0
2,Gould St 3,0.0
2,Herbert Wagner 4,0.75
2,Herbert Wagner 2,1.0
2,Herbert Wagner 3,1.0
2,Herbert Wagner 1,1.0
2,Herbert Wagner CT 1,1.0
2,Notch Cliff 3,0.0
2,Notch Cliff 2,0.0
2,Notch Cliff 5,0.0
2,Notch Cliff 7,0.0
2,Notch Cliff 6,0.0
2,Notch Cliff 8,0.0
2,Notch Cliff 1,0.0
2,Notch Cliff 4,0.0
2,Perryman 2,1.0
2,Perryman 51,1.0
2,Perryman 1,0.409836066
2,Perryman 4,1.0
2,Perryman 3,0.0
2,Philadelphia Road 4,1.0
2,Philadelphia Road 1,0.0
2,Philadelphia Road 3,1.0
2,Philadelphia Road 2,1.0
2,Riverside 7,0.0
2,Riverside 1 (Zelda 1),0.0
2,Riverside 2 (Zelda 2),1.0
2,Riverside 8,0.0
2,Riverside 6,0.0
2,Riverside 3 (Zelda 3),1.0
2,Riverside 4,0.0
2,Westport 5,0.0
2,Crisfield 14,0.6818182
2,Vienna 10,0.0
2,Vienna 08,1.0
2,Deep Creek 2,1.0
2,Deep Creek 1,1.0
2,Chalk Point CT 1,1.0
2,Chalk Point SMECO CT,0.0
2,Chalk Point CT 2,0.0
2,Chalk Point CT 3,0.0
2,Chalk Point 2,1.0
2,Chalk Point 3,0.0
2,Chalk Point CT 6,1.0
2,Chalk Point CT 4,0.0
2,Chalk Point 4,0.0
2,Chalk Point 1,1.0
2,Chalk Point CT 5,1.0
2,Dickerson CT,0.0
2,Dickerson H CT 2,0.0
2,Dickerson 1,1.0
2,Dickerson 3,1.0
2,Dickerson H CT 1,0.0
2,Dickerson 2,1.0
2,Morgantown CT 5,1.0
2,Morgantown CT 4,1.0
2,Morgantown CT 6,1.0
2,Morgantown CT 3,1.0
2,Morgantown CT 2,1.0
2,Morgantown 2,1.0
2,Morgantown 1,1.0
2,Morgantown CT 1,1.0
2,Conowingo 10,0.0
2,Conowingo 01,1.0
2,Conowingo 11,0.0
2,Conowingo 09,0.0
2,Conowingo 07,1.0
2,Conowingo 04,1.0
2,Conowingo 05,0.0
2,Conowingo 06,0.0
2,Conowingo 02,1.0
2,Conowingo 08,1.0
2,Conowingo 03,1.0
2,Easton 12,1.0
2,Easton 11,1.0
2,Easton 07,0.0
2,Easton101,0.0
2,Easton 13,1.0
2,Easton 10,1.0
2,Easton102,0.0
2,Easton 14,1.0
2,Easton 08,1.0
2,Easton 09,0.0
2,Berr Sprg 12,1.0
2,Berr Sprg 09,0.0
2,Berr Sprg 01,0.0
2,Berr Sprg 02,0.0
2,Berr Sprg 05,0.0
2,Berr Sprg 07,0.0
2,Berr Sprg 04,0.0
2,Berr Sprg 10,0.0
2,Berr Sprg 11,1.0
2,Berr Sprg 08,1.0
2,Berr Sprg 06,0.0
2,Berr Sprg 03,0.0
2,Buchanan 10,1.0
2,Buchanan 01,0.0
2,Buchanan 06,1.0
2,Buchanan 05,0.0
2,Buchanan 04,0.0
2,Buchanan 08,1.0
2,Buchanan 09,1.0
2,Buchanan 07,1.0
2,Buchanan 03,0.0
2,Buchanan 02,0.0
2,Constantine 2,0.0
2,Constantine 1,1.0
2,Constantine 4,1.0
2,Constantine 3,0.0
2,Mottville 1,1.0
2,Mottville 4,0.0
2,Mottville 2,0.0
2,Mottville 3,1.0
2,Clinton 1,1.0
2,England Diesel 4,0.0
2,England Diesel 2,0.0
2,England Diesel 3,0.0
2,England 2,1.0
2,England Diesel 1,0.0
2,England 1,0.0
2,England 3,1.0
2,Carll s Corner 1,0.0
2,Carll s Corner 2,0.0
2,Cedar Station 2,1.0
2,Cedar Station 1,1.0
2,Middle Station 1,1.0
2,Middle Station 3,0.0
2,Middle Station 2,1.0
2,Missouri Ave C,0.0
2,Missouri Ave B,1.0
2,Missouri Ave D,0.0
2,Deepwater 1,0.0
2,Deepwater 6/8,0.0
2,Werner C3,0.0
2,Werner C2,0.0
2,Werner C4,0.0
2,Werner C1,0.0
2,Oyster Creek 1,1.0
2,Sayreville C4,0.0
2,Sayreville C3,0.0
2,Sayreville C1,0.0
2,Sayreville C2,0.0
2,Gilbert 6,0.0
2,Gilbert C4,0.0
2,Gilbert C3,0.0
2,Gilbert C1,0.0
2,Gilbert 7,1.0
2,Gilbert 5,0.0
2,Gilbert 4,0.0
2,Gilbert C2,0.0
2,Gilbert CT 9,0.0
2,Gilbert 8CC,0.0
2,Bergen 3,0.0
2,Bergen 2CC,1.0
2,Bergen 1CC,0.786982222
2,Burlington 092,0.0
2,Burlington 093,0.0
2,Burlington 124,1.0
2,Burlington 091,0.0
2,Burlington 112,0.0
2,Burlington 123,1.0
2,Burlington 113,0.0
2,Burlington 008,0.0
2,Burlington 122,1.0
2,Burlington 111,0.0
2,Burlington 094,0.0
2,Burlington 114,0.0
2,Burlington 121,1.0
2,Edison 32,1.0
2,Edison 34,1.0
2,Edison 13,0.0
2,Edison 31,1.0
2,Edison 24,0.0
2,Edison 14,0.0
2,Edison 33,1.0
2,Edison 21,0.0
2,Edison 12,0.0
2,Edison 11,0.0
2,Edison 22,0.0
2,Edison 23,0.0
2,Essex 123,0.0
2,Essex 122,0.0
2,Essex 114,0.0
2,Essex 103,0.0
2,Essex 121,0.0
2,Essex 101,0.0
2,Essex 9,1.0
2,Essex 104,0.0
2,Essex 124,0.0
2,Essex 112,0.0
2,Essex 111,0.0
2,Essex 113,0.0
2,Essex 102,0.0
2,Hudson 2,0.0
2,Kearney 133,1.0
2,Kearney 132,1.0
2,Kearney 134,1.0
2,Kearney 142,1.0
2,Kearney 124,1.0
2,Kearney 131,1.0
2,Kearney 09,0.0
2,Kearney 122,1.0
2,Kearney 121,1.0
2,Kearney 141,1.0
2,Kearney 123,1.0
2,Linden 1,0.480634624
2,Linden 2,1.0
2,Linden 8,0.0
2,Linden 7,0.0
2,Linden 6,1.0
2,Linden 5,1.0
2,Mercer 1,0.0
2,Mercer 2,0.0
2,Mercer 3,0.0
2,National Park,0.0
2,Salem 1,1.0
2,Salem 3,0.0
2,Salem 2,1.0
2,Sewaren 1,0.0
2,Sewaren 2,0.0
2,Sewaren 6,0.0
2,Sewaren 3,0.0
2,Sewaren 4,0.0
2,Vineland CT 11,1.0
2,Gaston 4,0.0
2,Gaston 2,0.0
2,Gaston 1,0.0
2,Gaston 3,0.0
2,Roanoke Rapids 1,1.0
2,Roanoke Rapids 3,0.0
2,Roanoke Rapids 4,0.0
2,Roanoke Rapids 2,0.0
2,Buxton 3,0.0
2,Buxton 1,0.0
2,Buxton 2,0.0
2,Buxton 5,0.0
2,Buxton 4,0.0
2,Cardinal 1,0.0
2,Cardinal 3,0.0
2,Cardinal 2,0.891666667
2,Beckjord 5,0.918487395
2,Beckjord GT 4,1.0
2,Beckjord GT 1,1.0
2,Beckjord 6,0.935714286
2,Beckjord 4,0.0
2,Beckjord GT 3,1.0
2,Beckjord GT 2,0.0
2,Dicks Creek 5,0.0
2,Dicks Creek 4,0.0
2,Dicks Creek 3,0.0
2,Dicks Creek 1,0.0
2,Miami Fort 6,0.0
2,Miami Fort GT 4,0.0
2,Miami Fort GT 3,0.0
2,Miami Fort 7,1.0
2,Miami Fort GT 5,0.0
2,Miami Fort 8,1.0
2,Miami Fort GT 6,0.0
2,Ashtabula 5,0.26119402999999997
2,Avon Lake 7,1.0
2,Avon Lake 10,0.0
2,Avon Lake 9,1.0
2,Eastlake 2,1.0
2,Eastlake 6 CT,0.0
2,Eastlake 3,1.0
2,Eastlake 1,1.0
2,Lake Shore D2,0.0
2,Lake Shore 18,0.652985075
2,Lake Shore D1,0.0
2,Conesville 6,1.0
2,Conesville 4,0.641025641
2,Conesville 5,1.0
2,Picway 5,0.0
2,Tait GT 2,0.0
2,Tait GT 3,0.0
2,Tait GT 1,0.0
2,Tait D 4,0.0
2,Tait D 1,0.0
2,Tait D 3,0.0
2,Tait D 2,0.0
2,Hutchings CT 7,0.0
2,Hutchings 3,0.0
2,Hutchings 6,0.0
2,Hutchings 1,0.0
2,Hutchings 2,0.0
2,Hutchings 5,0.0
2,Stuart 1,0.8666666670000001
2,Stuart 4,0.924914684
2,Stuart 2,1.0
2,Stuart D 2,0.0
2,Stuart D 1,0.0
2,Stuart 3,0.0
2,Stuart D 4,0.0
2,Stuart D 3,0.0
2,Monument D 3,0.0
2,Monument D 5,0.0
2,Monument D 2,0.0
2,Monument D 1,0.0
2,Monument D 4,0.0
2,Sidney D 3,0.0
2,Sidney D 2,0.0
2,Sidney D 4,0.0
2,Sidney D 1,0.0
2,Sidney D 5,0.0
2,Yankee GT 4,0.0
2,Yankee GT 7,0.0
2,Yankee GT 5,0.0
2,Yankee GT 2,0.0
2,Yankee GT 1,0.0
2,Yankee GT 6,0.0
2,Yankee GT 3,0.0
2,Niles CT A,0.0
2,Burger B2,0.0
2,Burger B1,0.0
2,Burger A,0.0
2,Sammis B2,0.0
2,Sammis B3,0.0
2,Sammis 3,1.0
2,Sammis 6,0.683333333
2,Sammis 2,1.0
